Gene,0,1,2,3
208062_s_at,-0.0016252198,-0.006157818,-0.004686197,-0.0039136163
208063_s_at,-0.0038940902,-0.0072205896,-0.0010636245,-0.0050413
208064_s_at,-0.0034300878,-0.0066590547,0.0047328067,0.0006599169
208065_at,-0.00446695,-0.0056368546,0.0061330465,-0.000922935
208066_s_at,-0.0073258313,0.00040175213,-0.0045006215,0.0026154332
208067_x_at,-9.341625e-05,0.0027321563,-0.004459876,0.0062095076
208068_x_at,-0.00500522,0.0017524154,0.004561346,0.00074096915
208069_x_at,-0.0056840857,0.0021140543,0.0036751162,-0.0011562344
208070_s_at,-0.0004404961,-0.006097451,0.00030356177,0.006909781
208071_s_at,0.007507358,0.002055747,-0.002097054,-0.0011367844
208072_s_at,-0.004962095,0.0005206172,0.004303931,0.00032221436
208073_x_at,0.004271658,0.00467072,-0.007885751,-0.007881967
208074_s_at,-0.0022841857,-0.005811989,-0.007330762,-0.0036152643
208075_s_at,0.0033574165,-0.001970503,-0.006663447,0.007961005
208076_at,0.0044067963,0.0032163449,0.0067732586,-0.00091545674
208077_at,-0.0037042114,-0.0034942098,-0.0011003097,-0.0012333599
208078_s_at,-0.00043182433,-0.0061959494,0.006207742,-0.0069824853
208079_s_at,0.0061698575,0.0059454218,-0.005933473,-0.00086415483
208080_at,-0.0023299097,0.005419324,0.0028869484,0.0054089623
208081_s_at,0.0041506733,0.0036418492,-0.003980883,-0.0043797367
208082_x_at,-0.007559313,-0.006305722,-0.0019886058,0.0014579792
208083_s_at,-0.0056720115,0.007659882,0.0020740735,0.0031318758
208084_at,-0.00056940434,-0.004159561,-0.0039025638,-0.00028864332
208085_s_at,0.00060711394,-0.0023769168,0.004494284,-0.002422961
208086_s_at,-0.0031775406,0.0037082545,0.0068473285,-0.003839278
208087_s_at,0.0063103186,0.0022206889,0.0066318084,-0.005830886
208088_s_at,0.0032910153,0.004915243,0.0070925397,-0.0048581497
208089_s_at,0.0021153712,-0.00067933573,-0.0011355942,-0.005402049
208090_s_at,0.0066639693,-0.0022531385,0.006246376,0.0065436834
208091_s_at,-0.00052609347,-0.0010048535,0.006520795,0.0032161267
208092_s_at,0.003331216,-0.0023880647,0.00065783574,0.006491115
208093_s_at,-0.0028459989,0.0015941845,0.0028112233,-0.0072552348
208094_s_at,-0.0024354772,-0.004578958,-0.0018532347,-0.0032491465
208095_s_at,0.00046781552,-0.0034223597,-0.0062614554,0.0041383016
208096_s_at,-0.007595756,0.0020120747,-0.005367876,0.0056035924
208097_s_at,0.0057216682,-0.003882588,0.0033015392,-0.0029646554
208098_at,0.0061341575,-0.0027085987,-0.006076322,0.0057370886
208099_x_at,0.0056937323,0.000975481,-0.0027123382,0.002505477
208100_x_at,0.00063406525,0.003161598,0.0027754398,-0.0049300552
208101_s_at,0.0027018264,0.00695757,0.0009339974,-0.0009638492
208102_s_at,0.0055835824,-0.006634282,0.0004481379,0.0011515771
208103_s_at,0.0016467654,-0.0048418306,-0.0071574436,0.0031926895
208104_s_at,0.008645926,0.0039237738,-1.8510591e-05,-0.0014770828
208105_at,0.0051372196,-0.0034056613,-0.00035786832,-0.0020075827
208106_x_at,-0.0049158796,0.0027455657,-0.0018729635,-0.0025137123
208107_s_at,0.0034354492,-0.006247952,-0.00027625053,0.0076144715
208108_s_at,0.0038762244,0.0025044775,0.0078520235,-0.00011333929
208109_s_at,0.0063727344,-0.0011767235,-0.00010538349,0.0012361862
208110_x_at,-0.002429301,0.002607129,-0.0014850886,-0.005042003
208111_at,0.0027992197,0.0016515768,0.0042692786,0.0010533023
208112_x_at,-0.0046766987,0.0033699267,-0.0046710246,0.0007200469
208113_x_at,0.005508424,-0.00729994,0.0052127577,-0.00424682
208114_s_at,-0.0012148996,-0.007838299,-0.007741249,0.0059429607
208115_x_at,0.0014716248,0.0028078142,0.00069504575,-0.0052844733
208116_s_at,0.0090531325,-0.0013619646,0.0049538207,0.0073905746
208117_s_at,0.0048478656,-0.00814692,-0.007911332,0.001408087
208118_x_at,-0.0060006706,0.005893605,-0.00082963007,-0.004476089
208119_s_at,-0.0026994345,-0.0013719561,0.0043651504,0.002923994
208120_x_at,0.0034483776,-0.002416918,0.0049402956,-0.0017459485
208121_s_at,-0.0024814226,-0.00029354388,-0.0010640719,0.0043287557
208122_x_at,0.0046979673,0.0036657737,9.7150434e-05,-0.0040435423
208123_at,-0.0025164548,-0.0067990925,-0.0044840737,0.0013668234
208124_s_at,-0.0010998521,-0.007832496,-0.0023407303,-0.0012523987
208126_s_at,0.002613541,-0.0064242,-0.0020528575,0.0009272579
208127_s_at,0.0038048024,0.0014981264,0.0028830816,-0.007405537
208128_x_at,-0.005330261,-0.006330247,0.0002513182,0.005413611
208129_x_at,0.00848774,-0.0006006663,0.004588555,-0.006063554
208130_s_at,-0.0013340395,-0.004365951,0.005085346,-0.003940706
208131_s_at,0.0021571668,-0.007867941,-0.0050910804,0.0020354937
208132_x_at,-0.0044288645,-0.0004669764,0.00025840665,-0.0076638684
208133_at,0.0004938125,-0.0054990402,-0.002693969,0.0022032931
208134_x_at,0.0072777495,-0.0020272715,-0.0061248364,-0.0054200883
208135_at,0.00034808976,0.005678856,0.007870767,-0.00019018662
208136_s_at,0.0038587651,0.005257077,0.007347871,0.0046477024
208137_x_at,-0.0018999387,-0.0032682056,0.00048910966,0.0006191117
208138_at,-0.0043298346,-0.0013961071,-0.006482056,0.001715487
208139_s_at,-0.0040360144,0.0077417167,0.00728124,-0.0040220125
208140_s_at,0.0026008293,-0.006431317,-0.004641893,0.003967722
208141_s_at,-0.0034116185,-0.003333606,-0.006078104,0.0038169143
208142_at,0.002454303,0.0049466793,0.0048627793,0.0018689483
208143_s_at,-0.0032616316,-8.02042e-05,-0.0037181478,0.0072043096
208144_s_at,-0.0035442847,-0.005863702,-0.0015794545,0.004679354
208145_at,-0.0020754882,0.00074814865,0.0053878278,-0.0035791819
208146_s_at,-0.0040774527,0.00041521646,-0.002405161,-0.0048315083
208147_s_at,0.0075435536,0.0007214094,-0.0013899746,0.0073121386
208148_at,0.0011912134,-0.005510203,0.0035321384,-0.0049880487
208149_x_at,0.0025570712,0.007023605,0.0056721764,0.00041894292
208151_x_at,-0.0066946237,0.006499993,-0.0069701886,-0.0012080501
208152_s_at,0.004549623,-0.0062967604,0.00089256593,-0.007497474
208153_s_at,-0.0005555763,0.003995361,0.0044625257,-0.0057170843
208154_at,0.005325953,0.00466221,-0.0021438217,0.0058058733
208155_x_at,0.002325786,0.007050276,-0.0053057163,0.0057831327
208156_x_at,0.0027869567,0.0030902121,0.005525727,-0.0037422876
208157_at,0.0014794938,-0.00028830406,-0.0050093583,0.0031027477
208158_s_at,-0.007386943,-0.00655987,-0.0038247057,0.00021205712
208159_x_at,-0.0015887951,-0.0034885467,-0.0044539156,-0.00087721494
208160_at,0.0068334104,0.0033100857,0.0031557728,-0.0045045684
208161_s_at,-0.00088194216,-0.006464395,0.0014597465,0.0034586473
208162_s_at,0.00082663866,-0.0033185957,-0.0026736022,0.0013238017
208163_s_at,-0.0050854688,-0.0015874022,0.005880449,-0.0067424136
208164_s_at,0.0005442557,-0.003740494,-0.0049183276,-0.0056600124
208165_s_at,-0.000890328,-0.0043543605,0.006946433,0.006228133
208166_at,0.0072184433,-0.0049175974,0.0070180334,-0.0061681075
208167_s_at,0.0042709205,-0.00046705792,0.00335656,0.0048030266
208168_s_at,0.0061762705,0.0050121,0.0028172939,-0.005281545
208169_s_at,0.002842557,0.0064319,-0.00055028556,-0.0037556086
208170_s_at,0.006991449,0.005826787,0.002481859,0.007103714
208172_s_at,0.0071571223,0.0012859782,-0.006606478,-0.0038171515
208173_at,0.001363436,0.0056288694,-0.0056747594,0.0063147433
208174_x_at,-0.0017022496,-0.005885781,0.00034205578,-0.0024383357
208175_s_at,0.0031788754,-8.44463e-05,0.0018006744,0.0018833295
208176_at,0.0041196034,0.0059004333,-0.0061392756,-0.002696783
208177_at,-0.0013310994,-0.0018514771,0.001033045,0.0057323254
208178_x_at,-0.0027918452,0.0058614756,-0.0010956468,0.006227405
208179_x_at,-0.00020856613,0.0029204616,0.004752879,-0.0052222307
208180_s_at,-0.0028627184,0.0008690901,-0.0045198393,0.006261359
208181_at,0.00014621066,0.0005969624,0.0053066295,0.0028000379
208182_x_at,-0.006411898,-0.0019634285,-0.0017498352,-0.0057660462
208183_at,-0.0018864432,0.0073570106,-0.00063351024,0.0066432105
208184_s_at,0.003799632,0.0008483978,0.0022696569,-0.0055757225
208185_x_at,0.001286558,0.0063579795,0.0043078847,-0.0020618646
208186_s_at,-0.0055287536,-0.000930632,-0.006073353,0.001998817
208187_s_at,-0.0039228643,0.0012414524,0.00030826393,0.0006775816
208188_at,-0.005236979,-0.00021229034,0.0008046684,0.0063678627
208189_s_at,-0.0030186656,0.0019470884,-0.002485495,-0.00037337022
208190_s_at,-0.003398643,0.00089313486,-0.0049326615,0.004703392
208191_x_at,0.0019139304,-0.0016141939,-0.007731992,0.0025979734
208192_at,-0.00357683,0.0033805876,-0.0006986422,0.005329717
208193_at,0.0048567816,0.005077422,0.0067426716,-0.004517885
208194_s_at,0.005971399,-0.003412454,0.0022970943,-0.004178001
208195_at,0.004755106,-0.003858978,0.0025297184,0.007931869
208196_x_at,-0.0038409547,-0.0047234204,0.007782788,0.0014460639
208198_x_at,0.0005351841,0.006338948,-0.00536649,-0.0026199955
208199_s_at,0.007420353,7.094686e-05,-0.00729091,0.005299243
208200_at,-0.0013087929,0.0002396537,0.0006260202,-0.0029745507
208201_at,-0.0002802086,-0.0068357075,0.0058500427,0.000960273
208202_s_at,0.006506734,-0.0059060133,0.0033294782,-0.0014813059
208203_x_at,0.004638953,0.004494363,-0.0026261234,0.0021045164
208204_s_at,0.0006854669,0.0007775994,0.0046844357,-0.0009952444
208205_at,0.0015626285,0.0073616346,0.007358603,-0.005480998
208206_s_at,-0.0068118786,-0.006912148,0.00042193398,-0.0067089144
208207_at,-0.0046113897,-0.0039442386,0.0070308736,-0.005517282
208208_at,0.003411596,0.001430158,0.00046825822,0.0072499397
208209_s_at,-0.000420053,0.004704579,0.0067200665,-0.0009468725
208210_at,0.0031630483,0.0030805147,0.007289144,-0.0037977172
208211_s_at,0.004702877,-0.005248366,-0.0024101408,-0.0050321543
208212_s_at,-0.0008136272,-0.002596695,-7.979901e-05,0.0065288716
208213_s_at,-0.0056900107,0.006836206,0.0008427807,-0.003665688
208214_at,0.0036382556,-0.00652157,-0.0010941538,0.007433988
208215_x_at,-0.0003177686,0.0014363781,-0.0003431872,-0.0044262493
208216_at,0.000539017,-0.001918281,0.004028962,0.00015888149
208217_at,0.00026918307,-0.0058603133,-0.0026504162,0.0075558433
208218_s_at,0.006941695,0.0022704084,0.004558098,0.0034501157
208219_at,-0.004198976,-0.00049181195,0.0050565465,0.008009846
208220_x_at,-0.005723606,0.003956328,0.0015971741,0.0051258677
208221_s_at,-0.0022418594,-0.003213534,-0.0020811136,0.0005493342
208222_at,0.0024440526,0.004989455,0.0023943402,-0.0012262289
208223_s_at,-0.0049116015,-0.0025988545,0.00069676444,0.0040311664
208224_at,-0.00076749484,-0.0029816742,-0.006363964,0.0060827495
208225_at,-0.003272685,-0.005149859,0.0023293477,-0.0027600727
208226_x_at,0.0022595902,-0.0054694596,-0.0014022123,0.007964066
208227_x_at,0.0077530243,-0.0031046704,-0.004015926,0.002822084
208228_s_at,0.005888156,-0.00593851,0.0053106365,-0.000107137195
208229_at,-0.009341662,0.004246593,0.004745864,-0.0058084503
208230_s_at,0.0078006014,-0.0021420908,0.0020168638,0.00077621394
208231_at,-0.00642679,-0.0035470487,0.006831038,0.0035581097
208232_x_at,0.0019795827,-0.0076398747,-0.005749128,-0.0066141887
208233_at,0.0021831123,0.006467827,-0.0038968022,-0.0005561214
208234_x_at,0.0024863193,0.0016917652,-0.0036748573,-0.0033821592
208235_x_at,0.0033151896,0.0041645607,-0.0067045307,-0.0039337017
208237_x_at,0.0033055893,-0.0007376002,-0.0016656119,0.00363605
208238_x_at,-0.0003949037,-0.005930743,-0.004258974,-0.0018047913
208239_at,0.0020659617,-0.0056752875,0.0029669409,-0.0029031497
208240_s_at,0.0034162353,0.0017033466,-0.0026092555,-0.003983209
208241_at,-0.0057563656,-0.003919281,-0.006196809,-0.0077066463
208242_at,0.008943193,-0.0064254394,0.003103606,0.0021056156
208243_s_at,0.0009925417,0.005091975,0.007477029,0.001110907
208244_at,-0.002557014,-0.00096663553,-0.0026754462,-0.0014445364
208245_at,-0.0068094893,0.0011486311,0.0024512657,-0.004992749
208246_x_at,-0.007502081,-0.0072148577,0.0061249575,-0.003749598
208247_at,0.0038949153,0.0044079293,0.003447295,0.006064496
208248_x_at,0.006626449,-0.001365766,0.0058650225,-0.006727731
208249_s_at,-0.0013400865,0.004302937,-0.006877272,-4.6400273e-05
208250_s_at,0.005272917,0.003193133,-0.0029912884,0.0058889547
208251_at,0.004316763,-0.003888138,-0.00049045356,-0.0033012351
208252_s_at,0.007341289,-0.00729991,-0.0055531343,0.007969827
208253_at,-0.00066012895,0.0058829095,0.0033435626,-0.004109685
208254_at,-0.0031864445,0.0049368925,-0.004060602,0.0070555583
208255_s_at,-0.004147579,-0.001923198,0.009368271,0.002229697
208256_at,-0.0040115453,0.0022392836,0.0002705828,-0.0010089624
208257_x_at,0.00180088,0.0004483837,-0.0045906114,0.0021806604
208258_s_at,0.0037711894,-0.0024647024,-0.003477469,0.0053829397
208259_x_at,-0.005695473,-0.004725661,-0.005486072,-0.0056290026
208260_at,-0.003950373,-0.0053872936,-0.005140589,-0.0065611517
208261_x_at,0.0044076084,0.006436758,-0.0007849802,-0.0062651825
208262_x_at,-0.00055779825,-0.006643828,-0.005680159,-0.0015710589
208263_at,-0.003449907,0.0037502027,-0.0050981306,0.0059322175
208264_s_at,0.0064473245,0.0024121609,0.003274748,0.006218217
208265_at,-0.0008861204,0.0008429878,-0.000581659,0.00560974
208266_at,0.00496426,-0.005275773,0.0022434436,-0.0062453016
208267_at,-0.0005052856,-0.0046217055,0.0026921644,0.0063604247
208268_at,0.00269176,-0.007963893,0.0052975877,-0.0010655321
208269_s_at,0.00029611608,-0.0064614,-0.0047242143,0.006640236
208270_s_at,-0.00023365176,-0.0019257463,-0.006938953,-0.0027343296
208271_at,0.008706204,0.0021465148,-0.004998512,-0.00019296416
208272_at,-0.0037372005,-0.007857508,0.0062973415,0.0061892183
208273_at,0.001825603,0.008838655,0.0070716687,0.0011220307
208274_at,0.004467055,0.006863993,0.004303606,0.00014631853
208275_x_at,-0.00046104897,0.0068821567,-0.0028600933,-0.004282905
208276_at,-0.001433954,-0.0030001635,-0.004277516,-0.006526982
208277_at,-0.0014321638,-0.0012329321,-0.003080349,-0.0057247453
208278_s_at,0.006084729,0.004475175,-0.0010246498,-0.005225471
208279_s_at,-0.0041409265,-0.0034258412,-0.0033142166,0.0041442364
208280_at,0.00046567392,-0.0058490844,0.0028484566,-0.0008283008
208281_x_at,-0.0054971194,0.004589411,-0.0029243727,0.0002691813
208282_x_at,-0.0037768167,-0.0072104214,-0.006051234,0.0050602225
208283_at,-0.00281677,-0.005286582,0.0003407593,0.00071902614
208284_x_at,-0.0061437874,-0.0013763587,0.00348327,-0.007871952
208285_at,0.0071979994,0.0012640731,-0.00064263085,0.006023386
208286_x_at,0.008396712,0.003073871,0.004149932,0.0062551927
208287_at,-0.0024667087,0.0076354877,-0.0025538902,-7.885991e-05
208288_at,-0.0033897269,0.0035065343,0.0018455347,-0.00083872065
208289_s_at,-0.0011348821,-0.0021754396,0.0055896556,-0.0077764336
208290_s_at,0.004881881,0.0045186933,-0.0022534688,0.006157199
208291_s_at,-0.005762038,0.0054734237,-0.001150139,0.0056184884
208292_at,-0.0031096595,0.0067655784,-0.004523376,0.005979917
208293_x_at,-0.0013723793,0.0078313425,0.0015961715,0.0065007843
208294_x_at,0.0044786977,0.0006309608,-0.0048027383,-0.0020552573
208295_x_at,-0.00061783683,-0.0018197807,0.0006918309,0.0039502736
208296_x_at,-0.0074301492,-0.004587539,-0.0013006231,-0.0022762788
208297_s_at,0.0013179722,0.006937853,0.0041988757,-0.008074207
208298_at,0.0010549157,-0.0032934276,-0.0028165914,-0.0045206994
208299_at,0.008818783,0.0073425258,-0.005943402,0.0065922
208300_at,0.008225411,-0.00096782285,0.008024682,-0.002448383
208301_at,-0.00060836854,-0.0045566414,0.0018055771,-0.0035102551
208302_at,-0.0017618359,-0.0014993884,0.002734952,0.004333323
208303_s_at,0.006532031,-0.0009166939,-0.0018725976,-0.004238989
208304_at,-0.0065843933,-7.576569e-05,0.0012347829,0.006651796
208305_at,-0.00018600863,-0.0022670522,-0.00023817168,-0.004410996
208306_x_at,0.0007668899,0.00088949985,-0.0036872216,-0.0010767975
208307_at,0.004904752,-0.0074568978,0.007022377,-0.0058567612
208308_s_at,-0.004355627,0.0013506076,0.00021508947,-0.00071869383
208309_s_at,0.00450729,-0.0024601738,-0.0054404945,0.0010729565
208310_s_at,-0.0050226,0.0073455214,-0.0016824079,-0.00038138675
208311_at,-0.0010627066,0.005981362,9.688015e-05,0.005954173
208312_s_at,-0.0069192736,-0.005174851,0.0025359765,0.00075240346
208313_s_at,0.003781769,-0.006156259,0.0011376267,-0.0067279586
208314_at,0.0061426214,0.005087234,0.0034689028,0.0064961077
208315_x_at,0.004271715,0.0013810438,-0.007632983,0.00270638
208316_s_at,0.0037184714,0.0038849239,-0.005488208,0.00048806204
208317_at,-0.003132001,-0.0018666076,-0.0013526343,0.0062749977
208318_s_at,-0.0045804805,-0.00274091,0.0025826923,-0.00048548589
208319_s_at,0.0001646168,0.0054285615,0.0020708577,0.0027844706
208320_at,-0.0017109307,-0.0063151973,-0.0061855535,-0.002060428
208321_s_at,-0.0045084055,-0.0060957004,-0.0058556926,-0.0056522866
208322_s_at,0.00090860977,0.00311214,-0.0019658909,0.005239631
208323_s_at,0.0053281817,0.005130886,0.0024389313,0.008049495
208324_at,0.0050843693,0.000816344,0.0013207268,0.0035545498
208325_s_at,-0.0029236376,0.0032456783,0.0059327744,0.002548446
208327_at,0.0010377392,-4.2524436e-05,0.00274336,0.0030665458
208328_s_at,-0.008101673,-0.0079956865,0.0030506307,0.005419434
208329_at,-0.0008986161,-0.002679312,0.0016208463,-0.00644927
208330_at,0.000253576,-8.547522e-05,0.005911123,0.0020491476
208331_at,0.0060298904,0.007057311,0.008147131,-0.0012474685
208332_at,0.0043162666,0.00023028126,0.0071137976,0.0024932616
208333_at,0.006813906,0.004573557,0.00070428225,0.003066966
208334_at,-0.0043719294,-0.0032415877,0.0020084777,0.00016396449
208335_s_at,-0.006183903,0.0044220965,0.0055282125,0.0045125233
208336_s_at,0.0045959936,-0.002602818,0.0028586802,-0.0057795458
208337_s_at,0.007087822,-0.0005225233,0.002098421,0.002673903
208338_at,-0.005029304,-0.0027954902,0.0039295657,-0.0046176948
208339_at,-0.003856652,0.0049765934,0.0052054366,-0.0052547003
208340_at,-0.004871331,0.007634027,0.0031361892,0.003243408
208341_x_at,-0.0017796848,-0.0035784196,0.0019526321,0.00036460758
208342_x_at,-0.004126895,-0.0046026492,0.00088071835,0.0048597674
208343_s_at,-0.0005301199,0.0038413897,0.0012305622,0.005218607
208344_x_at,-0.00062270014,0.006542983,0.0027059312,0.007043172
208345_s_at,-0.0026644522,-0.0054381327,-0.00096532854,-0.0041491073
208346_at,-0.0025491803,-0.0016360517,0.005420708,0.0017409801
208347_at,0.0024650241,0.0012907474,-0.0048203664,8.5984466e-05
208348_s_at,-0.002154586,0.0081644235,2.0826214e-05,0.0075548417
208349_at,0.0021337366,-0.0007654459,-0.0051043774,0.008383802
208350_at,0.004380144,-0.0020073534,-0.0017387944,-0.0064588203
208351_s_at,0.0031618394,0.0066308607,-0.0017686047,-0.006826012
208352_x_at,-0.001198676,0.0020934646,-0.0032475165,-0.005362751
208353_x_at,-0.005797587,-0.002368942,0.0031722488,-0.005961474
208354_s_at,0.0009795673,0.0002417144,-0.0016577785,-0.0015047592
208356_x_at,-0.0036138054,0.0020267093,0.0066272686,0.0019462263
208357_x_at,0.0065744,0.0025168743,0.0026821294,-0.0020589489
208358_s_at,0.0034992632,-0.003872758,0.0067772176,0.0045062033
208359_s_at,-0.0061512715,-0.0042171534,0.0062448075,0.0015664663
208360_s_at,0.0047763404,0.0008942974,0.0051485715,-0.0043944167
208361_s_at,0.005884765,-0.0032620316,0.0016831083,0.001860754
208363_s_at,-0.0018670115,0.0033389663,7.464178e-05,-0.0057157124
208364_at,0.0072365836,-0.0077307513,0.0014236383,0.00602926
208365_s_at,-0.003959632,0.005335728,0.0032547999,-0.0024599594
208366_at,-0.0022150374,0.005443591,0.004640786,0.003991337
208367_x_at,-0.0062280754,0.004959925,-0.00093240524,-0.0041667833
208368_s_at,-0.0013199003,-0.00070058735,-0.0007457883,0.0075035845
208369_s_at,0.0021574756,0.00018710172,0.0028599233,0.00030730158
208370_s_at,-0.0020395238,0.0011251613,-0.0018717881,-0.0066988324
